1008
608
848
448
176
-96
672
656
256
240
352
80
320
-80
-80
-80
-80
432
928
656
256
-16
-16
496
352
208
-192
576
688
288
16
768
368
-32
-32
608
336
64
304
160
272
256
112
-288
864
464
64
432
32
400
512
112
480
208
-64
320
-80
432
32
400
0
384
-16
-32
352
464
64
-80
688
416
144
-256
384
-16
-16
112
864
464
192
432
288
-112
272
-128
384
368
-32
-32
608
464
192
560
160
16
640
240
96
80
832
432
32
528
256
-144
368
96
464
64
-80
-80
560
544
144
-128
896
496
224
-176
336
-64
-64
192
432
32
784
640
496
96
592
320
-80
176
544
144
640
368
-32
352
-48
80
320
304
32
400
128
368
224
464
192
432
288
16
128
240
480
208
448
176
544
272
128
368
224
336
192
-80
-80
176
288
400
256
112
96
464
320
-80
304
32
144
512
240
480
208
448
304
-96
160
272
384
112
352
-48
336
64
176
544
272
128
368
96
336
192
432
160
400
0
384
240
352
208
448
304
32
144
384
112
352
208
576
304
-96
288
16
256
112
224
592
320
48
416
272
-128
-128
512
240
480
208
448
304
32
400
0
256
-16
368
96
336
320
48
160
400
256
-16
240
352
336
192
304
160
16
128
368
224
336
192
432
288
-112
384
112
96
208
448
176
544
144
384
-16
112
608
464
320
48
544
144
256
368
-32
352
80
320
176
416
16
512
240
352
-48
320
176
416
272
0
128
368
96
336
192
48
160
272
0
256
-144
112
224
464
320
176
288
272
256
-16
240
480
208
64
176
544
272
128
368
352
208
320
176
-96
-96
288
400
128
368
224
336
-64
192
304
32
400
256
240
480
208
576
304
160
272
0
128
368
224
464
192
176
160
656
384
368
-32
352
80
448
304
-96
32
528
256
112
224
336
192
432
32
272
128
112
224
208
320
48
160
400
256
112
96
464
64
432
32
400
256
-16
240
352
208
448
176
416
144
512
240
352
208
320
176
32
144
512
240
480
208
192
432
544
272
-128
384
368
-32
224
336
192
176
288
144
0
256
-16
240
352
80
448
176
544
144
512
240
224
336
320
48
160
272
512
112
480
208
192
304
32
400
0
384
-16
112
480
80
320
304
32
16
256
368
96
336
192
176
160
400
256
-16
240
480
336
64
432
160
400
256
112
224
336
192
432
288
16
128
240
480
464
192
304
288
16
256
112
96
336
192
560
288
16
256
-144
-16
352
-48
464
192
560
160
272
256
112
224
336
320
304
32
144
384
112
224
208
448
304
32
272
128
368
96
464
192
304
288
16
256
-16
112
224
464
64
560
288
144
384
112
352
80
320
-80
560
288
144
128
368
-32
352
208
64
304
160
400
128
240
480
336
192
304
160
16
256
-16
112
224
208
576
560
288
272
0
256
-16
368
96
336
192
432
160
400
256
112
96
208
448
304
-96
-96
544
528
256
112
224
208
-64
448
304
160
400
128
368
352
-48
80
576
304
-96
288
-112
400
128
112
608
336
192
176
544
272
0
384
240
352
80
64
560
160
272
384
240
480
336
192
304
160
400
128
496
224
336
192
48
288
16
0
0
640
240
608
336
192
432
160
272
0
512
240
480
336
64
304
160
144
0
256
752
352
336
64
176
160
400
128
240
480
336
192
304
288
16
0
512
240
480
208
192
304
160
400
256
-16
112
480
336
64
304
32
400
256
-16
-16
480
336
64
176
416
144
128
240
224
720
320
48
288
16
384
240
224
720
320
48
416
272
-128
256
112
96
336
192
304
160
144
0
240
96
208
448
432
32
528
128
368
352
80
320
176
416
144
512
240
352
336
-64
64
432
288
-112
272
128
368
96
208
320
304
160
272
128
368
96
208
192
816
416
272
0
256
-16
240
352
80
320
176
416
272
0
384
-16
-16
240
608
336
320
48
288
144
256
112
480
208
448
304
32
400
256
112
352
80
192
176
672
400
256
112
352
-48
336
192
304
160
528
256
112
-32
480
208
448
304
160
400
256
112
96
336
192
176
160
528
384
112
224
464
192
176
160
528
384
112
224
464
64
432
160
272
256
-16
240
352
208
448
176
544
272
0
384
240
480
336
192
304
32
144
384
496
224
336
64
48
544
400
256
-16
240
480
208
448
304
160
272
0
256
112
224
464
192
176
672
528
256
240
352
208
192
176
416
144
128
368
352
208
320
176
-96
288
16
256
112
352
208
320
176
288
144
512
112
352
336
192
432
160
528
256
-16
240
480
336
64
176
160
272
128
368
-32
480
208
320
48
416
16
256
240
352
208
448
176
416
272
0
384
112
96
464
192
432
288
144
256
-16
368
96
208
448
176
416
144
384
368
-32
352
80
448
304
32
144
512
112
352
208
192
432
416
272
0
128
112
224
464
192
48
288
16
128
368
224
80
-192
192
944
672
528
128
240
352
336
64
176
544
272
128
240
96
464
448
304
-96
288
16
128
496
224
336
64
560
288
16
384
112
224
208
576
304
160
144
512
368
224
464
192
432
160
528
256
112
224
336
320
48
288
16
384
-16
-16
624
480
336
192
304
32
400
128
496
224
464
192
560
288
16
384
112
480
208
320
176
544
272
-128
0
384
368
224
80
192
304
32
144
384
368
224
336
64
432
288
16
384
112
480
208
320
176
416
272
0
256
-16
368
96
464
64
432
160
528
256
112
96
464
320
176
416
272
128
240
480
208
-64
192
48
416
16
256
112
224
592
320
176
416
144
384
240
352
208
448
304
160
272
256
-144
240
480
336
64
304
160
272
-128
256
-16
352
-48
80
448
176
288
272
0
256
240
352
208
448
304
32
400
128
112
352
208
320
176
416
272
0
256
112
352
80
192
432
288
144
384
112
352
80
64
304
288
144
384
-16
240
352
208
448
304
160
400
128
368
224
336
192
-80
304
32
400
128
368
224
464
192
432
288
16
256
240
352
208
64
48
416
272
128
-16
368
96
336
192
304
160
400
0
512
240
352
336
192
48
160
528
384
112
352
208
320
176
160
144
512
368
96
208
576
304
32
400
256
112
96
336
320
48
160
400
256
112
224
464
192
432
160
272
0
512
112
352
80
448
176
288
144
128
496
224
208
320
432
32
272
-128
-128
512
368
96
336
64
432
288
16
128
368
352
80
320
48
288
16
384
-16
240
352
208
320
48
416
16
128
752
352
80
320
176
416
272
0
256
112
352
-48
464
192
432
160
144
256
-144
240
480
336
64
176
160
656
512
112
352
80
448
304
160
400
128
112
224
592
320
176
160
400
128
496
224
336
192
560
160
272
128
368
96
336
64
432
160
144
256
-16
240
352
80
576
176
